Code;Year;deaths_allagesex;ratedeaths_allagesex;popimprovedsan;popnoimprovedsan;electricity_acc;privhealthexp_gdp;pubhealthexp_gdp;tothealthexp_gdp;pcexp_health_2011ppa;political_regime;humanrs;avgtotyears_school_adults;terrorism_pcent;terrorism_fatalities;Improved.water.source....of.population.with.access.;popimprovedwatersource;popwithoutimprovedwatersource;Entity
CIV;1995;44.00000071;0.299453073;2355613;12185207;42.2695694;4.723138649;1.645869281;6.36900793;135.866726;1;-0.675817654;2.5;0.021461917;40;76.9;11181891;3358929;Cote d'Ivoire
CIV;1996;5;0.032922016;2459221;12536028;43.36985016;4.886472352;1.854107008;6.74057936;152.9790901;1;-0.701719485;2.6;0.002592033;5;77.1;11561337;3433912;Cote d'Ivoire
CIV;1997;16.00000011;0.102041776;2579480;12866506;44.45660019;5.062908986;2.003289854;7.06619884;164.3061205;1;-0.663610348;2.8;0;0;77.3;11939747;3506239;Cote d'Ivoire
CIV;1998;13.00000001;0.080414972;2700374;13184178;45.52711487;5.409390228;1.888813112;7.29820334;175.0557122;1;-0.729374188;3;NA;NA;77.5;12310528;3574024;Cote d'Ivoire
CIV;1999;51.00000041;0.306439479;2819940;13480293;48.2;4.722010324;1.799667406;6.52167773;157.2989715;1;-0.852496482;3.1;NA;NA;77.7;12665281;3634952;Cote d'Ivoire
CIV;2000;111.0000007;0.648641539;2936835;13749726;47.61742401;4.213140166;1.788035704;6.00117587;141.6401338;1;-1.251184258;3.3;0.001897433;4;77.9;12998831;3687730;Cote d'Ivoire
CIV;2001;32.00000044;0.182052551;3050187;13989965;48.64391708;3.556228896;1.290257864;4.84648676;114.7228468;1;-1.245006827;3.3;0.005617823;12;78.2;13325399;3714753;Cote d'Ivoire
CIV;2002;1323.000204;7.33512252;3160706;14205811;51.4;3.05816834;1.40860098;4.46676932;103.6012562;1;-1.534904282;3.4;0.001384307;3;78.5;13632716;3733801;Cote d'Ivoire
CIV;2003;1050.999823;5.683933208;3288360;14390995;50.67906189;3.313753051;1.338333609;4.65208666;106.6550488;1;-1.66568007;3.5;NA;NA;78.7;13913652;3765703;Cote d'Ivoire
CIV;2004;515.0000834;2.719045907;3401572;14596166;51.69551468;3.765728254;1.471674426;5.23740268;122.7138887;1;-1.734337928;3.6;0.005468821;12;79;14218213;3779525;Cote d'Ivoire
CIV;2005;154.0000128;0.794378317;3520570;14815733;58.9;4.119887804;1.269719496;5.3896073;130.1725256;1;-1.58893263;3.7;0.018733275;41;79.2;14522352;3813951;Cote d'Ivoire
CIV;2006;46.00000021;0.231973033;3646390;15053045;53.74567795;4.512593055;1.358403825;5.87099688;145.532528;1;-1.475146354;3.8;0.009211791;20;79.5;14866051;3833384;Cote d'Ivoire
CIV;2007;4;0.019729957;3798102;15287839;54.78623962;4.917671358;1.428213132;6.34588449;161.0669186;1;-1.344141895;3.9;0;0;79.8;15230581;3855360;Cote d'Ivoire
CIV;2008;14.00000003;0.06756775;3938593;15559393;55.83730316;4.676875886;1.528626424;6.20550231;161.2617817;1;-1.236374707;4;NA;NA;80.1;15617887;3880099;Cote d'Ivoire
CIV;2009;2;0.00944754;4106891;15829475;56.8971138;4.716717118;1.696810152;6.41352727;169.66543;1;-1.25374805;4.1;NA;NA;80.4;16028838;3907528;Cote d'Ivoire
CIV;2010;49.00000015;0.226625821;4263878;16137453;57.96392822;4.647668482;1.676172168;6.32384065;168.9186241;1;-1.444593167;4.2;0.004768671;10;80.7;16463874;3937457;Cote d'Ivoire
CIV;2011;1071.999888;4.855936551;4450701;16444610;59.03598785;4.784828486;1.635696974;6.42052546;163.5248071;1;-1.571009861;4.4;0.011075312;23;80.9;16904307;3991004;Cote d'Ivoire
CIV;2012;27.99999998;0.124245679;4626418;16792185;55.8;4.258177627;1.885045493;6.14322312;172.158423;2;-1.344053316;4.5;0.022219819;45;81.2;17391906;4026697;Cote d'Ivoire
CIV;2013;21.99999996;0.095639372;4832589;17133723;61.18886185;4.012955727;1.796587883;5.80954361;176.1266655;2;-0.774052368;4.7;0.002010412;4;81.5;17902544;4063768;Cote d'Ivoire
CIV;2014;28.9999997;0.123521145;5024491;17506859;61.9;4.037735079;1.678538491;5.71627357;187.0199205;1;-0.599046834;4.4;0.002035389;4;81.8;18430644;4100706;Cote d'Ivoire
CIV;2015;15.00000002;0.062597807;5199406;17909066;64.0861969;NA;NA;NA;NA;1;-0.517724525;5;0.007272072;14;81.9;18925839;4182633;Cote d'Ivoire
CIV;2016;17.00000001;0.069507872;NA;NA;64.3;NA;NA;NA;NA;2;-0.465717291;5.1;0.011661993;22;NA;NA;NA;Cote d'Ivoire
CIV;2017;24.00000011;0.096133514;NA;NA;NA;NA;NA;NA;NA;2;-0.439045513;5.2;0.001621016;3;NA;NA;NA;Cote d'Ivoire
CIV;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;Cote d'Ivoire
CMR;1995;4.999999988;0.040443821;5519008;7941986;36.16306686;2.960973096;0.900268714;3.86124181;61.59151072;1;-1.148209313;4.2;0.003517958;5;56.5;7605462;5855532;Cameroon
CMR;1996;56;0.436441704;5704551;8107921;37.34516144;4.274241176;0.893368284;5.16760946;85.67326204;1;-1.09125885;4.3;NA;NA;57.6;7955984;5856488;Cameroon
CMR;1997;5.999999989;0.045032646;5878651;8286772;38.51195908;3.665750555;0.978965995;4.64471655;80.28199924;1;-1.117856109;4.4;NA;NA;58.6;8300938;5864485;Cameroon
CMR;1998;1;0.007224494;6056329;8467241;40.7;3.638592956;0.784629614;4.42322257;78.92748857;1;-1.260625254;4.6;0;0;59.7;8670571;5852999;Cameroon
CMR;1999;1;0.00695004;6254594;8637297;40.78743744;3.600307586;0.833734824;4.43404241;81.4090631;1;-1.403545077;4.7;NA;NA;60.7;9039378;5852513;Cameroon
CMR;2000;18.0000002;0.120273684;6445727;8828507;41;3.546631434;0.932629186;4.47926062;85.34653046;1;-1.422664881;4.8;NA;NA;61.7;9424202;5850032;Cameroon
CMR;2001;0;0;6644897;9027030;46.2;3.571499453;1.129199277;4.70069873;93.27304682;1;-1.226126738;4.9;NA;NA;62.8;9841970;5829957;Cameroon
CMR;2002;0;0;6868246;9216640;44.05050659;3.572734566;1.290383204;4.86311777;99.29319896;1;-1.177904867;5.1;NA;NA;63.8;10262157;5822729;Cameroon
CMR;2003;0;0;7084430;9429392;45.11754227;3.641671738;1.331728012;4.97339975;104.9966375;1;-1.111268673;5.1;NA;NA;64.9;10717470;5796352;Cameroon
CMR;2004;18.99999996;0.107866365;7326323;9632758;47.1;3.600905328;1.129638122;4.73054345;103.7100568;1;-0.986804645;5.1;NA;NA;65.9;11176034;5783047;Cameroon
CMR;2005;48.00000043;0.261613058;7560625;9860170;47.25702286;3.631063273;1.120079177;4.75114245;107.1951502;1;-0.904960901;5.1;NA;NA;66.9;11654512;5766283;Cameroon
CMR;2006;30.99999975;0.162333779;7822109;10077453;49;3.609407436;1.076092314;4.68549975;109.6316628;1;-0.826715587;5.2;NA;NA;68;12171702;5727860;Cameroon
CMR;2007;66.00000005;0.332349976;8075576;10319813;48.2;3.690927313;1.065776207;4.75670352;115.0051475;1;-0.702276558;5.2;0.014878187;31;69;12692818;5702571;Cameroon
CMR;2008;128.9999975;0.625233737;8356898;10550110;50.56917572;4.126899216;1.049287334;5.17618655;127.9796348;1;-0.748943429;5.2;0.001435376;3;70;13234906;5672102;Cameroon
CMR;2009;18.99999993;0.088725843;8628048;10804493;51.71525574;3.78685572;1.28313286;5.06998858;125.512924;1;-0.390286258;5.2;0;0;71;13797104;5635437;Cameroon
CMR;2010;5.999999998;0.027024806;8926811;11043684;52.8793602;3.777235064;1.507602276;5.28483734;133.3301994;1;-0.294067377;5.3;0.002405716;5;72.1;14398727;5571768;Cameroon
CMR;2011;17.00000007;0.073929321;9213681;11306766;53.7;2.630228013;1.331447157;3.96167517;103.5778214;1;-0.264742421;5.5;0.001935162;4;73.1;15000447;5520000;Cameroon
CMR;2012;17.99999998;0.0756504;9529237;11553146;55.24962616;3.272367473;1.066747097;4.33911457;117.7681517;1;-0.302137538;5.7;NA;NA;74.1;15622046;5460337;Cameroon
CMR;2013;14.00000005;0.056922901;9831695;11824020;56.44977951;3.280627636;1.012469674;4.29309731;121.7318192;1;-0.468650613;5.9;0.003467198;7;75.1;16263442;5392273;Cameroon
CMR;2014;1124.000014;4.426301784;10141396;12098508;56.8;3.165037889;0.938633691;4.10367158;121.9234186;1;-0.658785859;6;0.39214448;789;75.4;16768888;5471016;Cameroon
CMR;2015;1582.999888;6.044504821;10458211;12376311;58.86510086;NA;NA;NA;NA;1;-0.750316863;6.1;0.468029011;931;75.6;17262899;5571623;Cameroon
CMR;2016;702.9999604;2.605630967;NA;NA;60.07476807;NA;NA;NA;NA;1;-0.837518006;6.3;0.138077416;269;NA;NA;NA;Cameroon
CMR;2017;446.0000253;1.606064923;NA;NA;NA;NA;NA;NA;NA;1;-0.931839823;6.3;0.119237478;228;NA;NA;NA;Cameroon
CMR;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;Cameroon
COD;1995;94.99999974;0.217096401;8443936;33151808;3.346121073;3.099183742;0.151469658;3.2506534;17.09151559;0;-2.214667144;2.9;NA;NA;45.2;18801276;22794468;Democratic Republic of Congo
COD;1996;34473.01672;76.71483983;8896273;33874271;4.046766281;2.920803851;0.113020059;3.03382391;15.61689114;0;-2.345980995;3;NA;NA;45.6;19503368;23267176;Democratic Republic of Congo
COD;1997;39485.7044;85.59692422;9335821;34494325;4.732116222;3.413778088;0.204867812;3.6186459;17.42708952;0;-2.471831659;3.1;0.001226476;8;46;20161867;23668279;Democratic Republic of Congo
COD;1998;10028.99671;21.16903107;9775235;35065294;5.399111271;4.085602384;0.178185156;4.26378754;19.93234657;0;-2.506452659;3.1;0.01047857;67;46.4;20806005;24034524;Democratic Republic of Congo
COD;1999;9008.997145;18.50645826;10189504;35709163;6.044692516;3.556621098;0.247696712;3.80431781;16.86426537;0;-2.52781966;3.2;0.001081022;7;46.8;21480576;24418091;Democratic Republic of Congo
COD;2000;2786.999493;5.5699922;10686340;36390047;6.7;1.401540038;0.044703612;1.44624365;5.94371358;0;-2.531817086;3.3;0.006127456;40;47.1;22172978;24903409;Democratic Republic of Congo
COD;2001;2162.000479;4.20261408;11179092;37215246;7.271540165;2.52267799;0.14417975;2.66685774;10.66369969;0;-2.489438584;3.5;0.002263851;15;47.5;22987311;25407027;Democratic Republic of Congo
COD;2002;6351.001517;12.00516317;11711403;38124353;7.86341238;2.427083495;0.160080405;2.5871639;10.49050159;0;-2.529337305;3.7;0.002359993;16;47.9;23871327;25964429;Democratic Republic of Congo
COD;2003;3744.999797;6.882525147;12333608;39056425;8.449001312;2.503740016;0.700026844;3.20376686;13.55512195;0;-2.533715323;3.9;0.02249453;154;48.2;24769996;26620037;Democratic Republic of Congo
COD;2004;898.0000333;1.603966825;12940349;40093868;9.034368515;2.62160337;0.71835464;3.33995801;15.00963437;0;-2.502514608;4.1;0.00322253;22;48.6;25774629;27259588;Democratic Republic of Congo
COD;2005;569.999999;0.989159737;13578366;41173110;6;2.392154068;0.752462162;3.14461623;14.99155545;0;-2.356517166;4.3;0.004543746;31;49;26828223;27923253;Democratic Republic of Congo
COD;2006;458.9999957;0.773729655;14248839;42294172;10.22869492;2.446689812;0.938991328;3.38568114;16.96617062;1;-2.375739973;4.5;0.00333584;23;49.3;27875704;28667307;Democratic Republic of Congo
COD;2007;963.9999977;1.578400387;14954896;43462666;15.2;2.401303865;1.209434345;3.61073821;19.10881626;1;-2.456370319;4.8;0.010314323;72;49.7;29033528;29384034;Democratic Republic of Congo
COD;2008;3679.998679;5.85292253;15697138;44676470;11.49338341;2.357910009;2.099872761;4.45778277;24.73571779;1;-2.458626851;5;0.045138743;319;50;30186804;30186804;Democratic Republic of Congo
COD;2009;9032.999401;13.95737877;16476091;45933344;12.15801525;3.250208339;2.362979061;5.6131874;31.25019;1;-2.439256509;5.2;0.115283496;824;50.4;31454355;30955080;Democratic Republic of Congo
COD;2010;1757.000091;2.637788595;17292234;47231029;12.84067059;2.980383637;1.062595613;4.04297925;23.62151268;1;-2.378800328;5.4;0.01675219;118;50.7;32713294;31809969;Democratic Republic of Congo
COD;2011;639.9999905;0.933692382;18146098;48567499;13.53834534;2.279592918;1.255268552;3.53486147;21.81532551;1;-2.349249538;5.6;0.007144344;50;51.1;34090648;32622949;Democratic Republic of Congo
COD;2012;2195.999819;3.114138349;19038116;49940566;15.4;2.078092472;1.687173628;3.7652661;24.55287183;1;-2.460917091;5.8;0.041434921;288;51.4;35455043;33523639;Democratic Republic of Congo
COD;2013;2893.999862;3.990479138;19897173;51418860;14.9667387;2.563333519;1.323441751;3.88677527;27.04017289;1;-2.445316256;6;0.022022998;150;51.8;36941705;34374328;Democratic Republic of Congo
COD;2014;1937.999924;2.599141638;20863569;52859291;13.5;2.72987714;1.59835647;4.32823361;32.28043161;1;-2.32775973;6.2;0.054768456;366;52.1;38409610;35313250;Democratic Republic of Congo
COD;2015;1150.000041;1.500548256;21868430;54328189;16.41916466;NA;NA;NA;NA;1;-2.252767769;6.4;0.056744414;371;52.4;39927028;36269591;Democratic Republic of Congo
COD;2016;1244.000054;1.579770525;NA;NA;17.14737892;NA;NA;NA;NA;1;-2.339287158;6.6;0.082345194;532;NA;NA;NA;Democratic Republic of Congo
COD;2017;2790.999446;3.450591346;NA;NA;NA;NA;NA;NA;NA;1;-2.431054595;6.8;0.092708811;596;NA;NA;NA;Democratic Republic of Congo
COD;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;Democratic Republic of Congo
COG;1995;2;0.071622878;NA;NA;8.662495613;1.287118344;1.875942346;3.16306069;108.7000796;1;-1.425005672;5.1;NA;NA;NA;NA;NA;Congo
COG;1996;1.000000004;0.034869963;NA;NA;10.98706532;1.141303361;1.721611549;2.86291491;101.6910896;1;-1.511246647;5.2;0;0;NA;NA;NA;Congo
COG;1997;10414.23301;354.2754044;370309;2592161;13.29633999;1.186844762;1.911836318;3.09868108;108.2404603;0;-2.089212626;5.3;0.0040524;2;68.3;2023367;939103;Congo
COG;1998;3784.001125;125.6625273;384105;2664348;15.58725929;1.519975305;2.218401855;3.73837716;133.2559691;0;-2.061991888;5.4;NA;NA;68.6;2091239;957214;Congo
COG;1999;984.9987997;31.87783553;395179;2741165;17.85676575;1.312237148;1.752764882;3.06500203;105.2467554;0;-2.093998328;5.5;0.260289353;107;68.9;2160941;975403;Congo
COG;2000;500.0000098;15.75702122;409667;2816060;20.10331917;0.902457528;1.222592062;2.12504959;78.28895335;0;-1.68170871;5.5;NA;NA;69.2;2232203;993524;Congo
COG;2001;3;0.092016845;424423;2891383;22.33146286;1.101804251;1.334532489;2.43633674;93.06025105;0;-1.507133319;5.6;0;0;69.5;2304485;1011321;Congo
COG;2002;234.999995;7.012638907;439526;2967654;24.54726028;1.164805437;1.287959153;2.45276459;97.25513939;1;-1.589164352;5.7;0.042450014;17;70.1;2388433;1018747;Congo
COG;2003;43.99999969;1.27709641;458830;3043689;26.75677299;1.310328304;1.300179166;2.61050747;104.0461554;1;-1.45909266;5.7;0.027449728;11;70.6;2472778;1029741;Congo
COG;2004;8.999999967;0.254016302;475918;3129521;28.96606445;1.185620785;1.369675105;2.55529589;105.7131511;1;0.056587602;5.8;NA;NA;71.2;2567073;1038366;Congo
COG;2005;15.00000024;0.411586312;498245;3219998;33.8;0.987109811;1.434608509;2.42171832;108.5523994;1;0.057782148;5.8;NA;NA;71.7;2665980;1052263;Congo
COG;2006;0;0;522562;3319803;33.40824127;0.878675535;1.494032765;2.3727083;113.1795589;1;0.063550095;5.9;NA;NA;72.2;2774188;1068177;Congo
COG;2007;1.999999988;0.051870397;544746;3431500;35.65324783;0.991939497;1.545764133;2.53770363;118.6492339;1;0.069614043;5.9;NA;NA;72.8;2894707;1081539;Congo
COG;2008;1;0.025224161;572045;3543390;37.92077637;0.846548885;1.238592875;2.08514176;101.7348698;1;0.069620509;6;NA;NA;73.3;3016614;1098821;Congo
COG;2009;100.0000075;2.454279133;599773;3653939;37.1;1.12444394;1.14114182;2.26558576;116.1214785;1;0.311449291;6;NA;NA;73.8;3139239;1114473;Congo
COG;2010;0;0;627297;3759396;42.51591492;0.906269478;1.386578972;2.29284845;125.6965052;1;0.355797764;6.1;NA;NA;74.3;3259313;1127380;Congo
COG;2011;1;0.023281066;649833;3862897;44.83751297;0.812776431;1.977375259;2.79015169;157.153505;1;0.283816664;6.2;NA;NA;74.8;3375522;1137208;Congo
COG;2012;2;0.045413075;676471;3956892;41.6;0.826925087;3.149421373;3.97634646;230.6448177;1;0.035912125;6.2;NA;NA;75.3;3488922;1144441;Congo
COG;2013;41.99999891;0.931187939;703206;4048187;49.5137558;1.03732995;4.05731117;5.09464112;302.5980943;1;-0.387266356;6.3;0.00541752;2;75.8;3601556;1149837;Congo
COG;2014;10.99999999;0.238401488;725794;4145307;51.86239243;0.939490508;4.211920852;5.15141136;322.6333656;1;-0.843139014;6.3;NA;NA;76.3;3716650;1154451;Congo
COG;2015;0;0;749347;4246301;60.4;NA;NA;NA;NA;1;-1.133023537;6.3;NA;NA;76.5;3821671;1173977;Congo
COG;2016;60.99999999;1.266801072;NA;NA;56.56616974;NA;NA;NA;NA;1;-1.24505154;6.3;0.083437424;31;NA;NA;NA;Congo
COG;2017;24.99999949;0.508846554;NA;NA;NA;NA;NA;NA;NA;1;-1.285834248;6.3;NA;NA;NA;NA;NA;Congo
COG;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;Congo
COM;1995;0;0;101259;374135;27.6020546;1.733563484;2.879786206;4.61334969;47.94133691;1;0.643393207;NA;NA;NA;90.1;428330;47064;Comoros
COM;1996;0;0;107987;380640;28.9;1.766300766;2.713949704;4.48025047;45.52331497;1;0.740072796;NA;NA;NA;90.1;440253;48374;Comoros
COM;1997;56.00003027;10.67933874;114445;387508;32.45861053;1.907656864;2.584925576;4.49258244;47.00948373;1;0.506425802;NA;0;0;90.1;452260;49693;Comoros
COM;1998;0;0;121631;393754;34.86088562;1.859176403;2.185036147;4.04421255;42.18844901;1;0.680842087;NA;NA;NA;90.1;464362;51023;Comoros
COM;1999;0;0;128510;400338;37.24174881;1.903682151;1.964426649;3.8681088;40.68341733;1;0.621356233;NA;NA;NA;90.1;476492;52356;Comoros
COM;2000;0;0;136132;406225;39.59965897;2.032877053;1.522723097;3.55560015;37.81337481;0;0.780754836;NA;NA;NA;90.1;488664;53693;Comoros
COM;2001;0;0;143419;412469;41.93915939;1.764744201;1.094675339;2.85941954;33.93095702;0;1.175869086;NA;NA;NA;90.1;500855;55033;Comoros
COM;2002;0;0;151481;417998;44.8;1.718162418;1.669758102;3.38792052;40.75929576;1;1.532438915;NA;NA;NA;90.1;513101;56378;Comoros
COM;2003;0;0;159800;423411;46.58718109;1.834381671;1.815474839;3.64985651;44.6369474;1;1.472193215;NA;NA;NA;90.1;525473;57738;Comoros
COM;2004;0;0;167821;429407;48.9078331;1.948637715;2.010438445;3.95907616;49.49849521;1;1.680748771;2.8;NA;NA;90.1;538102;59126;Comoros
COM;2005;0;0;176760;434867;51.23432159;2.042442168;2.274051852;4.31649402;55.91710481;1;1.724774292;3.1;NA;NA;90.1;551076;60551;Comoros
COM;2006;0;0;185422;441003;53.57271957;2.064207456;2.507151514;4.57135897;61.15331749;2;1.608654619;3.3;NA;NA;90.1;564409;62016;Comoros
COM;2007;0;0;195052;446568;55.92908478;2.12746192;2.80299141;4.93045333;66.6154136;2;0.976489101;3.5;NA;NA;90.1;578100;63520;Comoros
COM;2008;0;0;205055;452174;58.30796814;2.036050357;3.094532063;5.13058242;69.2544968;2;0.978805329;3.7;NA;NA;90.1;592163;65066;Comoros
COM;2009;0;0;214767;458485;60.70788193;2.09473248;1.72121212;3.8159446;51.63718949;2;1.814071721;3.9;NA;NA;90.1;606600;66652;Comoros
COM;2010;0;0;225529;464163;63.12582016;4.370394622;1.454408898;5.82480352;79.5724738;2;1.891326436;4.2;NA;NA;90.1;621412;68280;Comoros
COM;2011;0;0;236701;469868;65.55877686;4.440290795;1.656759335;6.09705013;85.1168533;2;1.813651523;4.4;NA;NA;90.1;636619;69950;Comoros
COM;2012;0;0;247563;476305;69.3;4.460632659;2.646604021;7.10723668;101.522384;2;1.794043891;4.6;NA;NA;90.1;652205;71663;Comoros
COM;2013;0;0;259525;481975;70.45773315;4.506190325;2.003193245;6.50938357;95.32731087;2;1.971799543;4.7;NA;NA;90.1;668092;73409;Comoros
COM;2014;0;0;271860;487525;72.91772461;4.530322788;2.217320352;6.74764314;100.8161178;2;2.099944236;4.8;NA;NA;90.1;684206;75179;Comoros
COM;2015;0;0;278318;499106;75.38071442;NA;NA;NA;NA;1;2.184829405;4.8;NA;NA;90.1;700459;76965;Comoros
COM;2016;0;0;NA;NA;77.84421539;NA;NA;NA;NA;1;2.244160382;4.8;NA;NA;NA;NA;NA;Comoros
COM;2017;0;0;NA;NA;NA;NA;NA;NA;NA;1;2.276412694;4.8;NA;NA;NA;NA;NA;Comoros
COM;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;Comoros
DZA;1995;3424.999238;11.91264179;23614811;5289487;98.77071381;1.027930174;2.673594356;3.70152453;252.7694241;1;-2.365517904;4.7;0.323247958;418;91.2;26360720;2543578;Algeria
DZA;1996;1620.000164;5.519277181;24146772;5264643;98.8460083;0.84688716;2.50218252;3.34906968;236.5296102;1;-2.3170535;5;0.410489869;529;90.9;26734976;2676439;Algeria
DZA;1997;4904.99967;16.38782143;24656642;5230197;98.90600586;1.041291994;2.553365736;3.59465773;256.9033523;1;-2.352250289;5.2;3.176154305;4266;90.5;27047589;2839250;Algeria
DZA;1998;4430.000811;14.5336722;25148322;5187410;98.94764709;1.066101396;2.527980384;3.59408178;268.8515394;1;-2.215462131;5.4;0.706717403;952;90.2;27362830;2972902;Algeria
DZA;1999;1518.99995;4.899455767;25627756;5137857;98.96788025;1.050583658;2.383331292;3.43391495;265.3882425;1;-2.216773225;5.7;0.346743358;467;89.9;27658286;3107327;Algeria
DZA;2000;2534.000207;8.042282497;26069540;5114120;98.96515656;0.9304597;2.55856124;3.48902094;278.0811557;1;-1.944956994;5.9;0.382944988;528;89.5;27909376;3274284;Algeria
DZA;2001;1330.000005;4.156267315;26537409;5054744;98.94402313;0.8661477;2.97171746;3.83786516;323.07174;1;-1.880290372;6.1;0.449072145;624;89.2;28180200;3411953;Algeria
DZA;2002;1613.000229;4.966753387;26971824;5023222;98.91053772;0.87779014;2.85227361;3.73006375;332.4606516;1;-1.855165369;6.3;0.439639564;615;88.8;28411601;3583445;Algeria
DZA;2003;931.9999426;2.82965759;27445776;4957738;98.87077332;0.798789717;2.802237023;3.60102674;346.5477253;1;-1.849465186;6.5;0.188006561;269;88.5;28677110;3726404;Algeria
